ID,NZDep2006,ch_asian,ch_euro,ch_maori,ch_melaa,ch_other,ch_pacific,m_age,m_asian,m_euro,m_maori,m_melaa,m_other,m_pacific,m_wklfs_code,d_age,d_asian,d_euro,d_maori,d_melaa,d_other,d_pacific,d_wklfs_code,bedroom_count_code,m_years_at_addr_code,m_tenure_holder_code,m_education,m_work_hours,m_smoke,m_income_srce7,m_income_srce8,m_income_srce9,m_income_srce10,m_income_srce11,m_income_srce12,d_years_at_addr_code,d_tenure_holder_code,d_education,d_work_hours,d_smoke,d_income_srce7,d_income_srce8,d_income_srce9,d_income_srce10,d_income_srce11,d_income_srce12,ch_sex,child_depend_family_type_code,d_family_role_code,heat_fuel,m_family_role_code,telecomm1_code,telecomm2_code,telecomm4_code,usual_resdnt_count_code,twin,singparstat,total_income_hhld_code
5040,9,0,1,0,0,0,1,26,0,1,0,0,0,0,3,31,0,0,0,0,0,1,4,3,0,2,7,2,1,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,2,31,1,1,1,1,2,99,4,1,2,?
5041,10,0,0,0,0,0,1,43,0,0,0,0,0,1,4,38,0,0,0,0,0,1,3,3,1,2,0,0,3,0,1,1,0,1,0,5,2,0,0,3,0,0,0,0,0,0,1,31,1,1,1,1,2,99,10,1,2,?
5043,1,0,1,0,0,0,0,31,0,1,0,0,0,0,4,39,0,1,0,0,0,0,1,3,1,1,3,0,3,0,0,0,0,0,0,1,1,7,44,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,?
5044,9,0,0,1,0,0,0,34,0,0,1,0,0,0,4,37,0,0,1,0,0,0,1,4,3,2,5,0,1,0,0,0,0,0,0,2,2,1,50,1,0,0,0,0,0,0,1,21,1,1,1,99,2,4,9,1,1,?
5046,4,0,1,0,0,0,1,29,0,1,0,0,0,0,4,29,0,0,0,0,0,1,1,3,1,1,2,0,2,0,0,0,0,0,0,0,1,10,53,1,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,?
5047,9,0,1,0,0,0,1,20,0,1,0,0,0,0,4,32,0,0,0,0,0,1,4,3,1,2,0,0,2,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,2,31,1,1,1,1,2,4,3,1,2,?
5048,7,0,1,0,0,0,0,30,0,1,0,0,0,0,2,29,0,1,0,0,0,0,1,2,0,1,11,10,3,0,0,0,0,0,0,0,1,11,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,?
5050,8,0,1,0,0,0,0,34,0,1,0,0,0,0,4,33,0,1,0,0,0,0,1,3,3,1,11,0,3,0,0,0,0,0,0,0,1,12,50,3,0,0,0,0,0,0,1,21,1,1,1,99,2,4,4,1,1,?
5051,8,0,1,0,0,0,0,29,0,1,0,0,0,0,4,35,0,1,0,0,0,0,4,2,0,2,3,0,3,0,0,0,0,0,0,1,2,3,10,1,0,0,0,0,0,0,2,21,1,1,1,1,99,99,3,1,1,?
5052,5,0,1,0,0,0,0,32,0,1,0,0,0,0,2,35,0,1,0,0,0,0,1,4,1,1,8,17,3,0,0,0,0,0,0,1,1,2,50,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
5053,10,0,0,0,0,0,1,36,0,0,0,0,0,1,2,41,0,0,0,0,0,1,1,3,0,2,1,13,3,0,0,0,0,0,0,2,2,1,40,1,0,0,0,0,0,0,2,21,1,1,1,1,99,99,5,1,1,?
5054,9,0,1,1,0,0,0,28,0,1,1,0,0,0,4,44,0,1,0,0,0,0,1,4,5,1,9,0,3,0,0,0,0,0,0,5,1,1,52,2,0,0,0,0,0,0,2,21,1,1,1,1,2,99,3,1,1,?
5055,8,1,0,0,0,0,0,27,1,0,0,0,0,0,1,29,1,0,0,0,0,0,1,3,5,2,9,40,3,0,0,0,0,0,0,4,2,8,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,7,1,1,?
5058,4,0,1,0,0,0,0,33,0,1,0,0,0,0,3,30,0,1,0,0,0,0,1,3,2,2,11,2,1,0,0,0,0,0,0,2,2,8,40,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,?
5059,3,0,1,0,0,0,0,30,0,1,0,0,0,0,4,34,0,1,0,0,0,0,1,3,3,1,8,0,2,0,0,0,0,0,0,4,1,8,40,1,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,?
5060,6,0,1,1,0,0,0,39,0,1,1,0,0,0,2,38,0,1,0,0,0,0,1,4,3,1,9,10,3,0,0,0,0,0,0,3,1,11,55,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,?
5062,8,1,0,0,0,0,0,30,1,0,0,0,0,0,4,34,1,0,0,0,0,0,1,3,0,1,11,0,3,0,0,0,0,0,0,0,1,11,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,99,3,1,1,?
5063,5,0,0,0,0,1,0,38,0,0,0,0,1,0,4,37,0,1,0,0,0,0,1,5,7,1,9,0,2,0,0,0,0,0,0,0,1,8,48,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
5064,9,1,0,0,0,0,0,40,1,0,0,0,0,0,2,43,1,0,0,0,0,0,1,3,14,1,11,10,3,0,0,0,0,0,0,9,1,11,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,?
5065,1,0,1,1,0,0,0,38,0,1,1,0,0,0,4,28,0,1,0,0,0,0,1,3,2,1,10,0,3,0,0,0,0,0,0,2,1,8,50,1,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,?
5066,9,0,0,1,0,0,0,30,0,0,1,0,0,0,4,38,0,0,1,0,0,0,1,5,6,1,1,10,1,0,0,0,0,0,0,7,1,1,55,1,0,0,0,0,0,0,2,21,1,1,1,99,2,99,4,1,1,?
5068,1,0,1,0,0,0,0,37,0,0,0,0,1,0,1,35,0,1,0,0,0,0,1,4,4,1,8,40,3,0,0,0,0,0,0,2,1,1,50,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,?
5069,4,0,1,0,0,0,1,33,0,1,0,0,0,1,4,31,0,1,0,0,0,0,1,5,1,1,2,0,3,0,0,0,0,0,0,2,2,10,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,6,1,1,?
5070,9,0,1,0,0,0,0,24,0,1,0,0,0,0,4,27,0,1,0,0,1,0,1,3,2,1,3,0,3,0,0,0,0,0,0,2,1,8,0,1,0,0,0,0,0,0,1,21,1,1,1,99,2,4,4,1,1,?
5071,6,0,1,0,0,0,0,26,0,1,0,0,0,0,4,29,0,1,0,0,0,0,1,4,1,1,6,0,3,0,0,0,0,0,0,0,1,7,43,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,?
5072,9,0,1,0,0,0,1,28,0,1,0,0,0,1,4,25,0,0,0,0,0,1,1,3,0,2,3,0,3,0,0,0,0,0,0,0,2,2,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,?
5073,7,0,1,0,0,0,0,33,0,1,0,0,0,0,1,41,0,1,0,0,0,0,1,4,0,1,12,35,3,0,0,0,0,0,0,1,1,11,50,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,?
5074,9,0,0,1,0,0,0,34,0,1,0,0,0,0,4,30,0,1,0,0,0,0,1,3,0,2,2,0,3,1,0,1,0,0,0,0,2,0,40,1,1,0,1,0,0,0,1,21,1,1,1,1,2,4,6,1,1,?
5075,10,0,0,0,0,1,0,34,0,0,0,0,1,0,4,34,0,0,0,0,1,0,1,3,6,1,7,0,2,0,0,0,0,0,0,6,1,1,40,2,0,0,0,0,0,0,2,21,1,1,1,1,2,99,4,1,1,?
5076,2,0,1,0,0,0,0,34,0,1,0,0,0,0,4,43,0,1,0,0,0,0,1,2,2,1,11,0,2,0,0,0,0,0,0,4,1,8,42,1,0,0,0,0,0,0,1,21,1,1,1,99,2,4,3,1,1,?
5077,3,0,0,0,0,1,0,30,0,0,0,0,1,0,1,36,0,0,0,0,1,0,1,4,2,1,11,40,2,0,0,0,0,0,0,2,1,1,45,3,0,0,0,0,0,0,1,21,1,1,1,99,2,4,5,1,1,?
5078,3,0,0,0,0,1,0,39,0,0,0,0,1,0,4,43,0,0,0,0,1,0,1,3,7,1,2,0,2,0,0,0,0,0,0,6,1,8,38,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,?
5079,5,0,1,0,0,0,0,33,0,1,0,0,0,0,4,34,0,1,0,0,0,0,1,3,2,1,11,0,2,0,0,0,0,0,0,2,1,11,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
5080,2,0,1,0,0,0,0,33,0,1,0,0,0,0,4,35,0,0,0,0,1,0,1,4,2,1,7,0,3,0,0,0,0,0,0,0,1,11,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,?
5081,1,0,1,0,0,0,0,33,0,1,0,0,0,0,4,38,0,1,0,0,0,0,1,4,0,2,10,0,2,0,0,0,0,0,0,0,2,13,38,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
5082,5,1,0,0,0,0,0,36,1,0,0,0,0,0,4,39,1,0,0,0,0,0,1,5,0,1,12,0,3,0,0,0,0,0,0,0,1,11,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,?
5083,1,0,1,0,0,0,0,30,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,3,5,2,11,0,3,0,0,0,0,0,0,2,2,13,40,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
5084,5,1,0,0,0,0,0,35,1,0,0,0,0,0,1,36,1,0,0,0,0,0,1,2,2,2,13,30,3,0,0,0,0,0,0,0,2,11,40,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,?
5085,6,0,1,1,0,0,0,40,0,1,0,0,0,0,1,38,0,1,1,0,0,0,1,4,7,1,11,80,3,0,0,0,0,0,0,3,1,14,50,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,?
5086,6,0,0,1,0,0,0,32,0,0,1,0,0,0,1,36,0,0,1,0,0,0,1,3,1,1,8,35,2,0,0,0,0,0,0,5,1,2,45,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,?
5087,10,0,0,0,0,0,1,32,0,0,0,0,0,1,4,31,0,0,0,0,0,1,3,3,0,2,4,16,1,0,0,0,0,0,0,3,2,0,0,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,6,1,1,?
5088,6,0,1,1,0,0,0,29,0,1,0,0,0,0,4,29,0,1,1,0,0,0,1,3,0,2,11,0,2,0,0,0,0,0,0,5,1,9,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,6,1,1,?
5089,10,0,0,1,0,0,0,25,0,0,1,0,0,0,4,30,0,0,1,0,0,0,4,3,1,2,3,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,2,31,1,1,1,1,2,4,4,1,2,?
5090,3,0,1,0,0,0,0,38,0,1,0,0,0,0,4,38,0,1,0,0,0,0,1,3,3,2,1,0,2,0,0,0,0,0,0,0,1,0,40,1,0,0,0,0,0,0,1,21,1,1,1,99,2,4,5,1,1,?
5092,5,0,1,0,0,0,0,34,0,1,0,0,0,0,4,41,0,1,0,0,0,0,1,3,4,1,7,0,3,0,0,0,0,0,0,4,1,0,50,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
5093,5,0,1,0,0,0,0,23,0,1,0,0,0,0,4,27,0,1,0,0,0,0,4,3,0,2,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,2,31,1,1,1,1,2,99,3,1,2,?
5094,8,0,1,0,0,0,0,25,0,1,0,0,0,0,2,29,0,1,0,0,0,0,1,4,0,2,0,8,2,0,0,0,0,0,0,0,2,6,45,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,?
5096,6,0,1,0,0,0,0,32,0,1,0,0,0,0,2,38,0,1,0,0,0,0,1,4,0,1,3,18,2,0,0,0,0,0,0,0,1,12,40,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,?
5097,2,0,1,0,0,0,0,37,0,1,0,0,0,0,4,38,0,1,0,0,0,0,1,3,3,1,2,0,3,0,0,0,0,0,0,6,1,11,45,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,?
5099,8,0,0,1,0,0,0,19,0,0,1,0,0,0,3,28,0,0,1,0,0,0,4,3,0,2,3,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,2,31,1,0,1,1,2,99,2,1,2,?
5100,6,0,1,0,0,0,0,34,0,1,0,0,0,0,4,44,0,1,0,0,0,0,4,4,2,2,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,33,1,1,1,1,2,4,2,1,3,?
5102,9,0,1,0,0,0,0,30,0,1,0,0,0,0,4,28,0,1,0,0,0,0,1,3,0,1,8,0,3,0,0,0,0,0,0,2,1,4,44,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,?
5103,5,0,1,0,0,0,0,32,0,1,0,0,0,0,4,26,0,1,0,0,0,0,1,3,0,2,2,0,3,0,0,0,0,0,0,0,2,8,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,6,1,1,?
5104,5,1,0,0,0,0,0,34,1,0,0,0,0,0,1,33,1,0,0,0,0,0,2,2,0,1,4,80,3,0,0,0,0,0,0,0,1,11,12,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,?
5106,3,0,1,0,0,0,0,33,0,1,0,0,0,0,4,35,0,1,0,0,0,0,1,4,1,1,13,0,3,0,0,0,0,0,0,3,1,13,50,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,?
5107,6,0,1,0,0,0,0,31,0,1,0,0,0,0,4,36,0,1,0,0,0,0,1,3,3,1,2,0,3,0,0,0,0,0,0,3,1,1,55,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
5109,8,0,1,1,1,0,1,33,0,1,0,0,0,1,4,35,0,1,1,1,0,1,1,3,5,2,12,0,3,0,0,0,0,0,0,1,1,10,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
5111,4,0,1,1,0,0,0,36,0,1,0,0,0,0,3,35,0,1,1,0,0,0,3,2,2,2,7,0,1,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,2,31,1,1,1,1,2,99,3,1,2,?
5113,6,1,1,0,0,0,1,37,0,1,0,0,0,0,4,37,0,0,0,0,0,1,1,4,11,2,0,0,3,0,0,0,0,0,0,1,2,3,45,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,?
5114,2,0,1,0,0,0,0,32,0,1,0,0,0,0,2,30,0,1,0,0,0,0,1,4,4,1,11,24,3,0,0,0,0,0,0,6,1,9,48,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,?
5115,1,0,1,0,1,0,0,31,0,0,0,0,1,0,2,33,0,1,0,0,0,0,1,4,3,1,12,35,3,0,0,0,0,0,0,3,1,14,55,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,?
5118,7,0,0,1,0,0,0,32,0,0,1,0,0,0,4,33,0,0,1,0,0,0,4,2,1,2,1,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,31,1,1,1,99,99,99,4,1,2,?
5119,2,0,1,0,0,0,0,36,0,1,0,0,0,0,2,39,0,1,0,0,0,0,1,4,2,1,11,24,2,0,0,0,0,0,0,6,1,11,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,?
5122,2,0,0,0,0,1,0,33,0,0,0,0,1,0,2,37,0,1,0,0,0,0,1,3,9,1,7,15,2,0,0,0,0,0,0,3,1,2,55,2,0,0,0,0,0,0,1,21,1,1,1,99,2,4,5,1,1,?
5123,4,0,1,0,0,0,0,20,0,1,0,0,0,0,4,27,0,1,0,0,0,0,3,2,0,1,1,0,1,0,0,0,0,0,0,4,2,0,0,1,0,0,0,0,0,0,1,21,1,1,1,1,99,99,4,1,1,?
5125,9,0,1,0,0,0,0,31,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,4,3,2,9,0,1,0,0,0,0,0,0,0,2,0,45,1,0,0,0,0,0,0,2,21,1,1,1,1,2,4,7,1,1,?
5126,3,1,1,0,0,0,0,31,1,0,0,0,0,0,2,46,0,1,0,0,0,0,1,4,2,1,13,20,3,0,0,0,0,0,0,0,1,11,36,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
5128,9,0,0,0,0,0,1,21,0,0,0,0,0,1,4,26,0,0,0,0,0,1,4,3,0,2,0,0,1,0,0,1,0,0,0,2,2,0,0,1,0,0,0,0,0,0,2,31,1,1,1,1,99,99,6,1,2,?
5129,1,0,1,0,0,0,0,36,0,1,0,0,0,0,2,45,0,1,0,0,0,0,1,4,2,1,11,2,2,0,0,0,0,0,0,3,1,8,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
5130,2,0,1,0,0,0,0,33,0,1,0,0,0,0,4,38,0,1,0,0,0,0,1,3,3,1,10,0,3,0,0,0,0,0,0,3,1,3,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,?
5131,8,0,1,0,0,0,0,24,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,3,0,2,2,0,1,0,0,0,0,0,0,0,2,8,45,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,?
5132,5,0,1,1,0,0,0,32,0,0,1,0,0,0,4,38,0,1,0,0,0,0,1,3,4,1,3,12,2,0,0,0,0,0,0,4,1,11,45,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,?
5133,8,0,1,1,0,0,0,32,0,1,1,0,0,0,4,30,0,1,0,0,0,0,1,4,1,2,0,0,2,0,0,0,0,0,0,0,2,1,48,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,?
5134,7,0,1,0,0,0,0,36,0,1,1,0,0,0,4,34,0,1,0,0,0,0,1,3,1,1,11,0,3,0,0,0,0,0,0,1,1,11,40,3,0,0,0,0,0,0,1,21,1,1,1,99,2,4,4,1,1,?
5135,4,0,1,0,0,1,0,36,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,3,2,1,11,0,3,0,0,0,0,0,0,4,1,2,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,?
5136,7,0,1,0,0,0,1,31,0,1,0,0,0,0,2,34,0,0,0,0,0,1,4,3,0,2,2,40,2,0,0,0,0,0,0,2,2,3,0,1,0,0,0,0,0,0,1,31,1,1,1,1,2,4,4,1,2,?
5138,10,0,1,1,0,0,0,24,0,1,0,0,0,0,4,27,0,1,1,0,0,0,1,3,2,1,8,0,3,0,0,0,0,0,0,2,1,1,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,?
5139,3,0,0,0,0,1,0,39,0,0,0,0,1,0,4,34,0,1,0,0,0,0,1,3,4,2,11,0,3,0,0,0,0,0,0,4,2,13,45,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,?
5140,1,0,1,0,0,0,0,32,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,3,4,1,11,0,3,0,0,0,0,0,0,3,1,11,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
5141,5,0,1,1,0,0,0,30,0,1,1,0,0,0,4,29,0,1,0,0,0,0,1,2,1,2,0,0,2,0,0,0,0,0,0,0,2,4,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,99,3,1,1,?
5142,3,0,1,0,0,0,0,27,0,1,0,0,0,0,4,31,0,1,0,0,0,0,1,4,7,2,11,0,3,0,0,0,0,0,1,1,2,2,50,2,0,0,0,0,0,1,2,21,1,1,1,1,2,4,7,1,1,?
5143,10,0,0,1,0,0,0,32,0,0,1,0,0,0,4,37,0,0,1,0,0,0,4,2,2,2,0,0,1,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,2,31,1,0,1,99,99,99,7,1,2,?
5145,5,0,1,0,0,0,0,31,0,1,0,0,0,0,4,36,0,1,0,0,0,0,1,4,2,1,11,0,3,0,0,0,0,0,0,0,1,8,42,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,?
5147,6,0,0,0,0,1,0,31,0,0,0,0,1,0,1,33,0,0,0,0,1,0,1,3,2,1,11,8,3,0,0,0,0,0,0,1,1,9,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,?
5148,3,1,1,0,0,0,0,35,1,0,0,0,0,0,2,38,0,1,0,0,0,0,1,4,0,1,13,16,3,0,0,0,0,0,0,2,1,11,51,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
5149,10,0,0,1,0,0,0,25,0,0,1,0,0,0,4,40,0,0,1,0,0,0,4,3,0,2,6,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,2,21,1,1,1,1,99,99,4,1,1,?
5150,9,0,1,0,0,0,0,25,0,1,0,0,0,0,2,27,0,1,0,0,0,0,4,2,0,2,0,20,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,2,31,1,1,1,1,2,99,3,1,2,?
5151,4,0,1,0,0,0,0,34,0,1,0,0,0,0,4,37,0,1,0,0,0,0,1,2,0,2,3,0,3,0,0,0,0,0,0,1,2,8,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,?
5153,1,0,0,0,0,1,0,33,0,1,0,0,0,0,1,47,0,1,0,0,0,0,1,2,3,1,10,30,3,0,0,0,0,0,0,3,1,2,45,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,?
5154,2,0,0,0,0,1,0,36,0,0,0,0,1,0,4,38,0,0,0,0,1,0,1,3,6,1,3,0,3,0,0,0,0,0,0,8,1,9,48,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
5156,4,0,1,0,0,0,0,33,0,1,0,0,0,0,4,35,0,1,0,0,0,0,1,3,3,1,2,0,3,0,0,0,0,0,0,3,1,4,54,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
5157,5,0,0,1,0,1,0,19,0,0,0,0,1,0,4,28,0,0,0,0,1,0,4,3,0,2,1,0,2,0,0,1,0,0,1,1,2,0,0,1,0,0,0,0,0,0,1,31,1,1,1,1,2,99,3,1,2,?
5158,10,0,0,1,0,0,0,32,0,0,1,0,0,0,4,36,0,0,1,0,0,0,4,3,0,2,0,0,3,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,2,31,1,1,1,1,99,99,3,1,2,?
5159,1,0,1,0,0,0,0,31,0,1,0,0,0,0,2,37,0,1,0,0,0,0,1,4,5,1,2,15,3,0,0,0,0,0,0,5,1,10,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,?
5160,10,0,0,1,0,0,0,30,0,0,1,0,0,0,4,36,0,0,1,0,0,0,3,4,3,2,6,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,23,1,1,1,99,99,99,10,1,1,?
5162,9,0,1,0,0,0,1,33,0,1,1,0,0,0,4,34,0,1,0,0,0,1,1,3,2,2,2,0,3,0,0,0,0,0,0,2,2,8,45,3,0,0,0,0,0,0,2,21,1,1,1,99,2,4,5,1,1,?
5163,5,0,1,0,0,0,0,34,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,3,2,1,13,0,2,0,0,0,0,0,0,2,1,13,46,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,?
5164,4,0,1,0,0,0,0,33,0,1,0,0,0,0,2,39,0,1,0,0,0,0,1,3,0,2,11,11,3,0,0,0,0,0,0,1,2,11,50,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,?
5168,9,0,1,1,0,0,0,35,0,1,1,0,0,0,2,34,0,1,0,0,0,0,1,2,0,1,11,0,2,0,0,0,0,0,0,2,1,8,38,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,?
5169,7,0,1,0,0,0,0,25,0,1,0,0,0,0,4,23,0,1,0,0,0,0,1,2,2,2,9,0,2,0,0,0,0,0,0,2,2,1,52,3,0,0,0,0,0,0,1,21,1,1,1,1,2,99,3,1,1,?
5170,10,0,1,0,0,0,0,25,0,1,0,0,0,0,4,25,0,1,0,0,0,0,1,4,5,2,0,0,1,0,0,0,0,0,0,6,2,0,40,1,0,0,0,0,0,0,1,31,1,1,1,1,2,99,4,1,3,?
5171,5,0,1,0,0,0,0,38,0,1,0,0,0,0,4,43,0,0,0,0,1,0,1,4,1,2,11,0,3,0,0,0,0,0,0,1,2,10,40,2,0,0,0,0,0,0,1,21,1,1,1,99,2,4,3,1,1,?
5174,7,0,0,1,0,0,0,27,0,0,1,0,0,1,4,36,0,0,1,0,0,0,1,3,0,2,10,0,3,0,0,0,0,0,0,0,2,0,45,1,0,0,0,0,0,0,2,21,1,1,1,99,2,4,4,1,1,?
5175,5,0,1,0,0,0,0,38,0,1,0,0,0,0,1,40,0,1,0,0,0,0,1,4,7,1,11,22,2,0,0,0,0,0,0,3,1,11,44,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
5176,4,0,1,0,0,0,1,41,0,1,0,0,0,0,2,42,0,1,0,0,0,1,1,3,10,1,3,10,1,0,0,0,0,0,0,10,1,3,46,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,?
5177,3,0,0,0,0,1,0,32,0,1,0,0,0,0,1,31,0,0,0,0,1,0,1,3,4,2,9,30,1,0,0,0,0,0,0,2,2,3,60,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,?
5178,6,0,1,1,0,0,1,28,0,1,0,0,0,1,4,29,0,1,1,0,0,0,1,4,1,2,1,0,3,0,0,0,0,0,0,0,2,11,45,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,?
5180,3,0,0,0,0,1,0,33,0,1,0,0,0,0,1,39,0,0,0,0,1,0,1,4,4,1,7,40,3,0,0,0,0,0,0,4,1,11,60,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,?
5181,3,0,1,0,0,0,0,32,0,1,0,0,0,0,2,34,0,1,0,0,0,0,1,4,2,1,11,12,3,0,0,0,0,0,0,1,1,11,65,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,?
5182,2,0,1,0,0,0,0,32,0,1,0,0,0,0,1,36,0,1,0,0,0,0,1,3,3,1,11,40,3,0,0,0,0,0,0,3,1,8,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,?
5183,2,0,1,0,0,0,0,40,0,1,0,0,0,0,4,36,0,1,0,0,0,0,1,4,0,2,10,0,2,0,0,0,0,0,0,0,2,7,30,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,?
5184,5,1,0,0,0,0,0,32,1,0,0,0,0,0,2,32,1,0,0,0,0,0,1,3,0,1,11,40,3,0,0,0,0,0,1,0,1,4,40,3,0,0,0,0,0,1,1,21,1,1,1,1,2,4,6,1,1,?
5185,4,0,1,1,0,0,0,32,0,1,0,0,0,0,4,33,0,1,1,0,0,0,4,2,0,2,9,0,2,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,31,1,1,1,1,2,99,2,1,2,?
5186,5,0,1,0,0,0,0,39,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,4,0,1,8,0,3,0,0,0,0,0,0,0,1,8,50,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,?
