"","random_ID","NZDep2006","ch_asian","ch_euro","ch_maori","ch_melaa","ch_other","ch_pacific","m_age","m_asian","m_euro","m_maori","m_melaa","m_other","m_pacific","m_wklfs_code","d_age","d_asian","d_euro","d_maori","d_melaa","d_other","d_pacific","d_wklfs_code","bedroom_count_code","m_years_at_addr_code","m_tenure_holder_code","m_education","m_work_hours","m_smoke","m_income_srce7","m_income_srce8","m_income_srce9","m_income_srce10","m_income_srce11","m_income_srce12","d_years_at_addr_code","d_tenure_holder_code","d_education","d_work_hours","d_smoke","d_income_srce7","d_income_srce8","d_income_srce9","d_income_srce10","d_income_srce11","d_income_srce12","ch_sex","child_depend_family_type_code","d_family_role_code","heat_fuel","m_family_role_code","telecomm1_code","telecomm2_code","telecomm4_code","usual_resdnt_count_code","twin","singparstat","total_income_hhld_code"
"1763",2351,"2","0","1","0","0","0","0",38,"0","1","0","0","0","0","2",44,"0","1","0","0","0","0","1",4,1,"2","6",12.3962150518327,"2","0","0","0","0","0","0",0,"2","1",60,"1","0","0","0","0","0","0","2","21","1","1","1","1","2","4","5",1,"1","12"
"1764",2353,"3","0","1","0","0","0","0",37,"0","1","0","0","0","0","4",33,"0","1","0","0","0","0","1",4,16,"1","11",0,"3","0","0","0","0","0","0",11,"1","11",43.9894827052256,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","5",1,"1","13"
"1765",2354,"2","0","0","0","0","1","0",32,"0","0","0","0","1","0","4",38,"0","0","0","0","1","0","1",3,6,"1","3",0,"3","0","0","0","0","0","0",1,"1","9",42,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","3",1,"1","12"
"1766",2355,"5","0","1","0","0","0","0",34,"0","1","0","0","0","0","4",37,"0","1","0","0","0","0","1",5,0,"1","11",0,"3","0","0","0","0","0","0",3,"1","13",40.3892898971744,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","5",1,"1","11"
"1767",2356,"7","1","1","0","0","0","0",28,"1","0","0","0","0","0","4",31,"0","1","0","0","0","0","1",2,0,"2","4",0,"2","0","0","0","0","0","0",2,"2","11",45,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","3",1,"1","13"
"1768",2357,"3","0","0","0","0","1","0",34,"0","1","0","0","0","0","2",42,"0","0","0","0","1","0","1",3,3,"1","1",40,"3","0","0","0","0","0","0",2,"1","2",40,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","4",1,"1","11"
"1769",2358,"2","0","1","0","0","0","0",38,"0","1","0","0","0","0","4",39,"0","1","0","0","0","0","1",3,5,"1","10",0,"3","0","0","0","0","0","0",5,"1","11",50,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","4",1,"1","14"
"1770",2359,"2","0","1","0","0","0","0",35,"0","1","0","0","0","0","4",36,"0","1","0","0","0","0","1",4,3,"1","11",0,"3","0","0","0","0","0","0",3,"1","2",45,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","3",1,"1","14"
"1771",2361,"5","0","1","1","0","0","0",32,"0","1","1","0","0","0","2",33,"0","1","0","0","0","0","1",4,1,"2","3",25,"2","0","0","0","0","0","0",0,"2","4",40,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","5",1,"1","14"
"1772",2362,"10","0","1","1","0","0","0",27,"0","1","0","0","0","0","4",24,"0","1","1","0","0","0","1",3,0,"2","10",0,"1","0","0","0","0","0","0",0,"1","8",44,"1","0","0","0","0","0","0","2","21","1","1","1","1","2","4","3",1,"1","14"
"1773",2363,"2","0","0","0","0","1","0",35,"0","0","0","0","1","0","4",28,"0","0","0","0","1","0","1",4,0,"1","11",0,"3","0","0","0","0","0","0",0,"1","8",55,"1","0","0","0","0","0","0","2","21","1","1","1","1","2","4","4",1,"1","14"
"1774",2365,"9","0","0","0","0","0","1",19,"0","0","0","0","0","1","3",31.4676666666667,"0","0","0","0","0","1","1",6,6,"2","3",0,"3","0","1","1","0","0","0",5.76283333333333,"2","4",0,"3","0","0","0","0","0","0","2","31","1","1","1","1","2","99","8",1,"2","14"
"1775",2366,"6","0","1","1","0","0","0",17,"0","1","1","0","0","0","3",25.6917023809524,"0","1","0","0","0","0","4",5,1,"2","0",0,"1","0","1","1","0","0","0",2.11234848484848,"2","0",0,"1","0","0","0","0","0","0","2","31","1","1","1","1","2","99","5",1,"2","13"
"1776",2367,"5","0","1","0","0","0","0",33,"0","1","0","0","0","0","4",36,"0","1","0","0","0","0","1",3,4,"1","11",0,"3","0","0","0","0","0","0",4,"1","11",37,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","4",1,"1","14"
"1777",2369,"5","0","1","0","0","0","0",39,"0","1","0","0","0","0","4",35,"0","1","0","0","0","0","1",3,6,"1","2",0,"2","0","0","0","0","0","0",7,"2","2",40,"2","0","0","0","0","0","0","1","21","1","1","1","1","2","4","3",1,"1","10"
"1778",2370,"2","0","1","0","0","0","0",38,"0","1","0","0","0","0","1",44,"0","1","0","0","0","0","1",5,2.53349762375306,"1","11",37,"3","0","0","0","0","0","0",1,"1","10",50,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","6",1,"1","14"
"1779",2371,"3","0","0","1","0","0","0",24,"0","1","0","0","0","0","4",26,"0","0","1","0","0","0","1",3,0,"2","0",0,"1","0","0","0","0","0","0",0,"2","1",45,"1","0","0","0","0","0","0","1","21","1","1","1","1","2","4","5",1,"1","13"
"1780",2372,"5","0","0","0","0","0","1",32,"1","0","0","0","0","1","4",49,"0","0","0","0","0","1","1",2,3,"1","3",0,"3","0","0","0","0","0","0",3,"1","1",40,"3","0","0","0","0","0","0","1","21","1","1","1","99","2","99","4",1,"1","12"
"1781",2373,"10","0","1","1","0","0","0",26,"0","1","0","0","0","0","4",33,"0","1","1","0","0","0","1",3,2,"1","2",5,"2","0","0","0","0","0","0",1,"1","0",50,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","3",1,"1","12"
"1782",2374,"8","0","1","1","0","0","1",19,"0","1","1","0","0","0","1",21,"0","1","0","0","0","1","1",2,0,"2","2",40,"3","0","0","0","0","0","0",0,"2","1",45,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","99","3",1,"1","13"
"1783",2377,"9","0","1","0","0","0","0",30,"0","1","0","0","0","0","4",32,"0","1","0","0","0","0","1",3,3,"1","2",0,"1","0","0","0","0","0","0",3,"1","10",50,"1","0","0","0","0","0","0","1","21","1","1","1","1","2","4","3",1,"1","12"
"1784",2378,"6","0","1","0","0","0","0",39,"0","1","0","0","0","0","2",39.5911507936508,"0","1","0","0","0","0","1",3,4,"1","10",14.9928833333333,"3","0","0","0","0","0","0",4.29171857737991,"1","8",0,"3","0","0","0","0","0","0","1","31","1","1","1","1","2","4","5",1,"2","4"
"1785",2379,"5","0","1","0","0","0","0",36,"0","1","0","0","0","0","4",37,"0","1","0","0","0","0","1",2,1,"2","9",0,"2","0","0","0","0","0","0",6,"2","7",43.0460050119656,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","3",1,"1","12"
"1786",2380,"8","0","1","0","0","0","0",35,"0","1","0","0","0","0","4",35,"0","1","0","0","0","0","1",3,4,"1","11",0,"3","0","0","0","0","0","0",2,"1","3",40,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","4",1,"1","13"
"1787",2381,"6","0","1","0","0","0","0",32,"0","1","0","0","0","0","4",33,"0","1","0","0","0","0","1",3,4,"1","6",0,"2","0","0","0","0","0","0",3.54204608249147,"1","10",50,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","5",1,"1","14"
"1788",2382,"9","0","1","0","0","0","1",20,"0","0","0","0","0","1","4",29.63,"0","0","0","0","0","1","4",3,16,"2","3",0,"2","0","0","1","0","0","1",4.43916666666667,"2","0",0,"1","0","0","0","0","0","0","2","31","1","1","1","1","2","4","5",1,"2","14"
"1789",2384,"5","0","1","1","0","0","0",19,"0","1","1","0","0","0","4",28.5230848595849,"0","1","0","0","0","0","1",5,0,"2","8",0,"3","0","1","1","0","0","0",2.23146666666667,"2","6",0,"3","0","0","0","0","0","0","2","31","1","1","1","1","2","4","6",1,"2","13"
"1790",2385,"1","1","0","0","0","0","0",29,"1","0","0","0","0","0","4",23,"1","0","0","0","0","0","1",3,6,"2","2",0,"2","0","0","0","0","0","0",6,"2","4",50,"1","0","0","0","0","0","0","2","21","1","1","1","1","2","4","3",1,"1","12"
"1791",2386,"3","0","1","0","0","0","0",26,"0","1","0","0","0","0","1",43,"0","1","0","0","0","0","1",3,1,"1","11",40,"3","0","0","0","0","0","0",0,"1","4",40,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","3",1,"1","14"
"1792",2388,"7","0","1","0","0","0","0",32,"0","1","0","0","0","0","4",36,"0","1","0","0","0","0","1",4,2,"1","8",0,"3","0","0","0","0","0","0",2,"1","8",47,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","99","6",1,"1","13"
"1793",2389,"10","0","0","1","0","0","1",19,"0","0","0","0","0","1","4",29.4988333333333,"0","0","1","0","0","1","4",3,11,"2","0",0,"1","0","0","1","0","0","0",5.96285714285714,"2","0",0,"1","0","0","0","0","0","0","1","31","1","1","1","1","99","99","4",1,"2","5"
"1794",2390,"7","0","0","1","0","0","0",27,"0","0","1","0","0","0","1",36,"0","0","1","0","0","0","2",3,1,"1","11",34.4940878136201,"2","0","0","0","0","0","0",1,"1","11",50,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","3",1,"1","14"
"1795",2392,"10","0","1","0","0","0","0",23,"0","1","0","0","0","0","2",21,"0","1","0","0","0","0","1",2,0,"2","11",18,"1","0","0","0","0","0","0",0,"2","7",45,"1","0","0","0","0","0","0","1","21","1","1","1","1","2","4","3",1,"1","10"
"1796",2393,"6","0","1","0","0","0","0",24,"0","1","0","0","0","0","4",29,"0","1","0","0","0","0","1",4,0,"2","8",0,"1","0","0","0","0","0","0",0,"2","0",60,"1","0","0","0","0","0","0","1","21","1","1","1","1","2","4","4",1,"1","12"
"1797",2395,"1","0","1","0","0","0","1",48,"0","1","0","0","0","0","1",52,"0","1","0","0","0","0","1",4,2,"1","2",40,"3","0","0","0","0","0","0",2,"1","8",40,"3","0","0","0","0","0","0","2","23","1","1","1","1","2","4","5",1,"1","14"
"1798",2398,"3","0","1","0","0","0","0",34,"0","1","0","0","0","0","2",40,"0","1","0","0","0","0","1",4,0,"1","12",11.4797190248029,"3","0","0","0","0","0","0",0,"1","9",45,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","4",1,"1","14"
"1799",2400,"1","0","1","0","0","0","0",33,"0","1","0","0","0","0","2",35,"0","1","0","0","0","0","1",3,1,"1","13",0,"3","0","0","0","0","0","0",1,"1","11",40,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","3",1,"1","13"
"1800",2401,"4","0","1","0","0","0","0",35,"0","1","0","0","0","0","4",33,"0","1","0","0","0","0","1",3,2,"1","11",0,"3","0","0","0","0","0","0",3,"1","11",45,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","4",1,"1","13"
"1801",2402,"4","0","0","0","0","1","0",27,"0","0","0","0","1","0","4",30,"0","0","0","0","1","0","1",3,0,"2","10",5,"3","0","0","0","0","0","0",2,"2","10",50,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","3",1,"1","14"
"1802",2403,"1","1","0","0","0","0","0",39,"1","0","0","0","0","0","4",36,"0","0","0","0","1","0","1",4,0,"1","12",0,"3","0","0","0","0","0","0",0,"1","1",55,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","3",1,"1","14"
"1803",2406,"7","0","0","1","0","0","1",36,"0","0","1","0","0","1","1",34.8555952380952,"0","0","1","0","0","1","3",2,0,"1","11",20,"3","0","0","0","0","0","1",2.98345054945055,"2","11",0,"3","0","0","0","0","0","0","1","31","1","1","1","1","2","4","9",1,"2","6"
"1804",2408,"9","0","1","0","0","0","0",25,"0","1","0","0","0","0","4",33.5247621594092,"0","1","0","0","0","0","1",4,0,"1","2",0,"3","0","0","0","0","0","0",2.10132442661244,"1","9",0,"3","0","0","0","0","0","0","1","31","1","1","1","1","2","4","2",1,"2","5"
"1805",2409,"6","0","1","0","0","0","0",22,"0","1","0","0","0","0","4",25,"0","1","0","0","0","0","1",3,0,"2","4",0,"2","0","0","0","0","0","0",0,"2","8",40,"2","0","0","0","0","0","0","2","21","1","0","1","1","2","4","4",1,"1","13"
"1806",2410,"4","1","1","0","0","0","0",40,"1","1","0","0","0","0","2",48,"0","1","0","0","0","0","1",3,2,"1","13",8,"3","0","0","0","0","0","0",2,"1","11",40,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","4",1,"1","12"
"1807",2411,"4","0","1","1","0","0","0",24,"0","1","1","0","0","0","4",26,"0","1","0","0","0","0","1",3,0,"2","0",40,"1","0","0","1","0","0","1",0,"2","2",45,"1","0","0","1","0","0","1","2","21","1","1","1","99","2","4","9",1,"1","12"
"1808",2412,"3","1","1","0","0","0","0",34,"0","1","0","0","0","0","4",36,"1","0","0","0","0","0","1",3,1,"2","11",0,"1","0","0","0","0","0","0",0,"2","11",50,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","3",1,"1","14"
"1809",2413,"3","0","1","0","0","0","0",27,"0","1","0","0","0","0","4",27,"0","1","0","0","0","0","1",3,0,"2","2",0,"3","0","0","0","0","0","0",0,"2","2",40,"2","0","0","0","0","0","0","2","21","1","1","1","1","2","4","3",1,"1","12"
"1810",2414,"7","0","1","0","0","0","0",21,"0","1","0","0","0","0","4",26.5683989262372,"0","1","0","0","0","0","4",2,0,"2","0",0,"1","0","0","0","0","0","0",0.999318181818182,"2","1",0,"1","0","0","0","0","0","0","1","31","1","1","1","1","2","99","2",1,"2","7"
"1811",2415,"5","0","1","0","0","0","0",34,"0","1","0","0","0","0","4",37,"0","1","0","0","0","0","1",3,0,"1","11",0,"2","0","0","0","0","0","0",5,"1","10",50,"2","0","0","0","0","0","0","1","21","1","1","1","1","2","4","3",1,"1","14"
"1812",2417,"3","0","0","0","0","1","0",31,"0","0","0","0","1","1","1",36,"0","1","0","0","0","0","1",3,4,"1","10",40,"3","0","0","0","0","0","0",2,"1","10",40,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","4",1,"1","14"
"1813",2419,"6","0","0","1","0","0","0",26,"0","1","0","0","0","0","1",28.0525128205128,"0","0","1","0","0","0","4",3,0,"2","1",24,"2","0","0","0","0","0","0",1.02418181818182,"2","0",0,"1","0","0","0","0","0","0","1","31","1","1","1","1","2","4","3",1,"2","8"
"1814",2420,"4","0","1","0","0","0","0",33,"0","1","0","0","0","0","4",33,"0","1","0","0","1","0","1",3,3,"1","10",0,"3","0","0","0","0","0","0",3,"1","14",50,"3","0","0","0","0","0","0","2","21","1","1","1","99","2","4","3",1,"1","14"
"1815",2421,"9","1","0","0","0","0","0",43,"1","0","0","0","0","0","4",45,"1","0","0","0","0","0","3",2,2,"2","4",0,"3","0","0","0","0","0","0",2,"2","4",25,"2","0","0","0","0","0","0","1","21","1","1","1","99","2","99","4",1,"1","6"
"1816",2422,"3","0","1","0","0","0","0",32,"0","1","0","0","0","0","1",38,"0","1","0","0","0","0","1",3,9,"1","1",32,"1","0","0","0","0","0","0",14,"1","1",50,"2","0","0","0","0","0","0","2","21","1","1","1","1","2","99","3",1,"1","14"
"1817",2423,"3","0","0","0","0","1","0",33,"0","0","0","0","1","0","4",36,"0","1","0","0","0","0","1",3,1,"2","11",0,"3","0","0","0","0","0","0",1,"2","11",45,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","4",1,"1","14"
"1818",2425,"1","0","1","0","0","0","0",28,"0","1","0","0","0","0","4",29,"0","1","0","0","0","0","1",3,3,"1","10",0,"2","0","0","0","0","0","0",3,"1","8",60,"1","0","0","0","0","0","0","2","21","1","1","1","1","2","4","4",1,"1","12"
"1819",2426,"7","0","0","1","0","0","0",20,"0","1","0","0","0","0","4",18,"0","1","0","0","0","1","1",5,0,"2","1",12,"3","1","1","1","0","0","1",19,"2","0",37,"3","1","1","1","0","0","1","1","21","1","1","1","1","2","99","6",1,"1","12"
"1820",2428,"3","0","1","0","0","0","0",36,"0","1","0","0","0","0","1",45,"0","1","0","0","0","0","1",3,2,"2","11",8,"3","0","0","0","0","0","0",2,"2","11",40,"3","0","0","0","0","0","0","1","21","1","1","1","99","2","99","5",1,"1","12"
"1821",2430,"4","0","1","0","0","0","0",39,"0","0","0","1","1","0","1",39,"0","1","0","0","0","0","1",3,3.89851068376068,"1","11",37.9397005772006,"3","0","0","0","0","0","0",4,"1","11",38,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","3",1,"1","14"
"1822",2431,"8","0","1","0","0","0","1",30,"0","1","0","0","0","1","2",24,"0","1","0","0","0","1","1",4,0,"2","3",0,"2","0","0","0","0","0","0",0,"2","2",40,"2","0","0","0","0","0","0","1","21","1","1","1","1","2","99","4",1,"1","12"
"1823",2432,"6","0","1","0","0","0","1",42,"0","1","0","0","0","0","4",38,"0","0","0","0","0","1","1",3,5,"1","8",0,"2","0","0","0","0","0","0",4,"2","8",45,"1","0","0","0","0","0","0","2","21","1","1","1","1","2","4","4",1,"1","13"
"1824",2433,"6","0","1","0","0","0","0",34,"0","1","0","0","0","0","4",38,"0","1","0","0","0","0","1",3,1,"2","1",0,"3","0","0","0","0","0","0",1.66450960314196,"2","13",0,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","3",1,"1","13"
"1825",2435,"2","0","1","0","0","0","0",36,"0","1","0","0","0","0","2",35,"0","1","0","0","0","0","1",6,6,"1","10",20,"3","0","0","0","0","0","0",2,"1","8",45,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","6",1,"1","14"
"1826",2436,"6","0","1","0","0","0","0",32,"0","1","0","0","0","0","2",31,"0","1","0","0","0","0","1",3,6,"1","11",15,"3","0","0","0","0","0","0",6,"1","11",40,"1","0","0","0","0","0","0","2","21","1","1","1","1","2","99","4",1,"1","14"
"1827",2437,"4","0","1","1","0","0","0",22,"0","1","1","0","0","0","4",21,"0","1","1","0","0","0","4",3,0,"2","1",0,"1","0","0","0","0","0","0",0.74133132798574,"2","0",0,"1","0","0","0","0","0","0","2","21","1","1","1","1","2","99","4",1,"1","11"
"1828",2438,"10","0","1","0","0","0","0",34,"0","1","0","0","0","0","4",33.682,"0","1","0","0","0","0","1",3,11,"2","2",0,"3","0","0","0","0","0","1",4.52737426900585,"2","1",0,"3","0","0","0","0","0","0","2","31","1","1","1","1","2","99","3",1,"2","12"
"1829",2439,"9","0","1","0","0","0","0",36,"0","1","0","0","0","0","4",30,"0","1","0","0","0","0","1",3,0,"2","2",0,"3","0","0","0","0","0","0",0,"2","10",65,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","5",1,"1","13"
"1830",2440,"2","0","0","0","0","0","0",34,"0","1","0","0","0","0","4",35,"0","1","0","0","1","0","1",4,1.43211538461538,"2","11",2.90910569105691,"3","0","0","0","0","0","1",0,"2","2",80,"3","0","0","0","0","0","1","2","21","1","1","1","1","2","4","6",1,"1","14"
"1831",2441,"7","0","1","0","0","0","0",32,"0","1","0","0","0","0","4",38,"0","1","0","0","0","0","1",3,0,"2","6",0,"3","0","0","0","0","0","0",0,"2","8",40,"2","0","0","0","0","0","0","2","21","1","0","1","1","2","99","3",1,"1","9"
"1832",2442,"9","0","1","0","0","0","0",31,"0","1","0","0","0","0","4",33,"0","1","0","0","0","0","1",4,1,"2","3",0,"3","0","0","0","0","0","0",0,"2","7",40,"2","0","0","0","0","0","0","2","21","1","1","1","1","2","99","4",1,"1","10"
"1833",2444,"3","0","1","0","0","0","0",32,"0","1","0","0","0","0","2",35,"0","1","0","0","0","0","1",3,0,"2","7",1,"3","0","0","0","0","0","0",0,"2","7",40,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","5",1,"1","13"
"1834",2445,"2","0","1","0","0","0","0",38,"0","1","0","0","0","0","4",37,"0","1","0","0","0","0","1",3,5,"1","1",0,"3","0","0","0","0","0","0",4,"1","8",42,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","5",1,"1","14"
"1835",2447,"9","0","1","0","0","0","1",25,"0","1","0","0","0","1","4",28.0999555074555,"0","0","0","0","0","1","4",3,2,"2","0",0,"1","0","0","0","0","0","0",1.75226515151515,"2","0",0,"1","0","0","0","0","0","0","1","31","1","1","1","1","2","99","4",1,"2","10"
"1836",2448,"6","0","1","0","0","0","0",35,"0","1","0","0","0","0","4",30,"0","1","0","0","0","0","1",3,1,"1","8",0,"2","0","0","0","0","0","0",0,"1","3",38,"2","0","0","0","0","0","0","2","21","1","1","1","1","2","4","6",1,"1","12"
"1837",2449,"6","0","1","0","0","0","0",30,"0","1","0","0","0","0","4",38,"0","1","0","0","0","0","1",4,0,"2","4",6,"3","0","0","0","0","0","0",0,"2","12",60,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","4",1,"1","14"
"1838",2450,"9","0","0","0","0","1","0",29,"0","0","0","0","1","0","4",34.1667525155446,"0","1","0","0","0","0","1",3,3,"1","14",0,"3","0","0","0","0","0","0",2.96717247378222,"1","11",0,"3","0","0","0","0","0","0","2","31","1","1","1","1","2","4","3",1,"2","5"
"1839",2451,"9","0","1","1","0","0","0",21,"0","1","1","0","0","0","4",30.1828074373074,"0","1","1","0","0","0","4",3,0,"2","0",0,"1","0","0","0","0","0","0",0.670800865800866,"2","0",0,"1","0","0","0","0","0","0","1","31","1","1","1","99","99","99","3",1,"2","5"
"1840",2453,"3","0","1","0","0","0","0",32,"0","1","0","0","0","0","4",39,"0","1","0","0","0","0","1",3,2,"1","3",0,"3","0","0","0","0","0","0",5,"1","8",38,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","5",2,"1","12"
"1841",2454,"2","0","0","0","0","1","0",35,"0","0","0","0","1","0","2",38,"0","0","0","0","1","0","1",2,0,"2","12",35,"2","0","0","0","0","0","0",0,"2","10",45,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","3",1,"1","14"
"1842",2455,"5","0","1","0","0","0","0",34,"0","1","0","0","0","0","1",32,"0","1","0","0","0","0","1",4,4,"1","10",60,"3","0","0","0","0","0","0",6,"1","9",60,"3","0","0","0","0","0","0","2","21","1","1","1","99","2","99","3",1,"1","14"
"1843",2456,"6","0","1","0","0","0","0",23,"0","1","0","0","0","0","3",25,"0","1","0","0","0","0","1",3,0,"1","1",5.6252861952862,"1","0","0","0","0","0","0",0,"1","0",50,"2","0","0","0","0","0","0","2","21","1","1","1","1","2","4","4",1,"1","9"
"1844",2457,"9","0","1","1","0","0","0",35,"0","1","0","0","0","0","4",35.6635555555555,"0","1","1","0","0","0","4",3,0.811392307692308,"2","0",0,"1","0","0","0","0","0","0",1.57649673202614,"2","0",0,"1","0","0","0","0","0","0","2","31","1","1","1","1","99","99","5",1,"2","6"
"1845",2458,"7","0","0","1","0","0","0",28,"0","0","1","0","0","0","1",39,"0","0","1","0","0","0","1",4,3,"1","4",21.7891111111111,"2","0","0","0","0","0","0",0,"1","6",50,"3","0","0","0","0","0","0","1","21","1","1","1","1","2","4","7",1,"1","10"
"1846",2460,"8","0","1","0","0","0","0",33,"0","1","0","0","0","0","4",33.4455700806014,"0","1","0","0","0","0","4",3,0,"2","0",0,"3","0","0","0","0","0","0",0.973284382284382,"2","0",0,"1","0","0","0","0","0","0","1","31","1","1","1","1","99","99","4",1,"2","9"
"1847",2462,"9","0","1","1","0","0","0",31,"0","1","1","0","0","0","2",33,"0","0","0","0","1","0","1",3,5,"1","11",16,"2","0","0","0","0","0","0",5,"1","1",38,"3","0","0","0","0","0","0","2","21","1","1","1","1","2","4","3",1,"1","13"
"1848",2463,"6","0","0","1","0","0","0",18,"0","0","1","0","0","0","4",28.5741666666667,"0","0","1","0","0","0","4",4,3,"2","0",0,"1","0","0","1","0","0","0",3.35108333333333,"2","0",0,"1","0","0","0","0","0","0","2","31","1","1","1","1","2","4","7",1,"2","14"
