"","id","NZDep","ch_asian","ch_euro","ch_maori","ch_melaa","ch_other","ch_pacific","m_age","m_asian","m_euro","m_maori","m_melaa","m_other","m_pacific","m_wklfs","d_age","d_asian","d_euro","d_maori","d_melaa","d_other","d_pacific","d_wklfs","bedroom","m_years","m_tenure","m_edu","m_work_hour","m_smoke","m_income7","m_income8","m_income9","m_income10","m_income11","m_income12","d_years","d_tenure","d_edu","d_work_hour","d_smoke","d_income7","d_income8","d_income9","d_income10","d_income11","d_income12","ch_sex","child_family","d_family_role","heat_fuel","m_family_rol","telecom1","telecom2","telecom4","usual_resdnt","twin","singpar","total_income","NA"
"1987",2646,"6","0","1","0","0","1","0",19,"0","1","0","0","1","0","1",19,"0","1","0","0","0","0","1","4",14,"2","11",33,"3","0","0","0","0","0","0",14,"2","11",53,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","3","1","1","9",53
"1988",2647,"3","0","1","0","0","0","0",22,"0","1","0","0","0","0","4",24,"0","1","0","0","0","0","1","4",31,"1","1",2,"3","0","0","0","0","0","0",14,"1","11",37,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","5","1","1","14",37
"1989",2648,"6","0","1","0","0","0","0",24,"0","1","0","0","0","0","4",21,"0","1","0","0","0","0","1","5",14,"1","11",2,"3","0","0","0","0","0","0",2,"1","13",53,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","5","1","1","14",53
"1990",2649,"8","1","0","0","0","0","0",26,"1","0","0","0","0","0","4",31,"1","0","0","0","0","0","4","2",31,"2","4",2,"3","0","0","0","0","0","0",25,"2","0",2,"3","0","0","0","0","0","0","1","21","1","1","1","99","99","99","4","1","1","11",2
"1991",2650,"3","0","0","1","0","0","0",13,"0","0","1","0","0","0","1",18,"0","0","1","0","0","0","1","5",22,"2","12",61,"3","0","0","0","0","1","1",3,"2","3",43,"3","0","0","0","0","1","1","2","21","1","1","1","1","1","1","4","1","1","14",43
"1992",2651,"8","1","0","0","0","0","0",19,"1","0","0","0","0","0","2",23,"1","0","0","0","0","0","4","3",32,"1","8",2,"3","0","0","0","0","0","0",23.0788571428571,"1","11",2,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","4","1","1","6",2
"1993",2652,"8","1","0","0","0","0","0",21,"1","0","0","0","0","0","1",15,"1","0","0","0","0","0","1","3",2,"2","0",53,"3","0","1","0","0","0","0",14,"1","0",64,"3","0","1","0","0","0","0","2","21","1","1","1","1","1","1","7","1","1","13",64
"1994",2654,"6","0","1","0","0","0","0",22,"0","1","0","0","0","0","4",17,"0","1","0","0","0","0","1","3",31,"1","10",2,"3","0","0","0","0","0","0",36,"1","8",48,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","6","1","1","12",48
"1995",2655,"9","1","1","1","0","0","0",14,"0","1","0","0","0","0","4",19,"1","1","1","0","0","0","1","3",14,"1","1",2,"1","0","0","0","0","0","0",14,"1","1",53,"1","0","0","0","0","0","0","1","21","1","1","1","1","1","1","5","1","1","11",53
"1996",2656,"9","0","1","0","0","0","0",14,"0","1","0","0","0","0","4",15,"0","1","0","0","0","0","1","4",2,"1","0",2,"2","0","0","0","0","0","0",34,"1","8",48,"1","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","13",48
"1997",2657,"4","0","1","0","0","0","0",11,"0","1","0","0","0","0","2",14,"0","1","0","0","0","0","1","3",2,"1","2",2,"2","0","0","0","0","0","0",2,"1","7",48,"1","0","0","0","0","0","0","1","21","1","1","1","1","1","1","4","1","1","8",48
"1998",2658,"8","0","0","1","0","0","0",14,"0","0","1","0","0","0","4",15.7136086956522,"0","0","1","0","0","0","4","2",3,"2","0",2,"1","0","0","0","0","0","0",9.85807913165266,"2","0",2,"1","0","0","0","0","0","0","2","31","1","1","1","1","1","1","3","1","2","6",2
"1999",2659,"7","0","0","0","0","1","0",31,"0","0","0","0","1","0","2",30,"0","1","0","0","0","0","1","5",15,"1","0",28.3176190476191,"3","0","0","0","0","0","0",9,"1","2",9,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","5","1","1","11",9
"2000",2660,"3","0","1","0","0","0","0",18,"0","1","0","0","0","0","1",19,"0","1","0","0","0","0","1","4",14,"1","11",33.6920771090347,"3","0","0","0","0","0","0",14,"1","9",48,"3","0","0","0","0","0","0","2","21","1","1","1","99","99","99","5","1","1","12",48
"2001",2661,"6","0","1","0","0","0","0",21,"0","1","0","0","0","0","2",23,"0","1","0","0","0","0","1","3",2,"2","11",27,"3","0","0","0","0","0","0",14,"2","11",64,"2","0","0","0","0","0","0","2","21","1","1","1","99","99","99","5","1","1","12",64
"2002",2662,"8","0","0","0","0","0","1",12,"0","0","0","0","0","1","4",22,"0","0","0","0","0","1","4","2",2,"2","3",2,"3","0","0","0","0","0","0",11.003,"2","0",2,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","6","1","1","1",2
"2003",2664,"7","0","0","0","0","1","0",22,"0","0","0","0","1","0","4",19,"0","1","0","0","0","0","1","4",5,"1","10",2,"3","0","0","0","0","0","0",39,"1","2",45.2149705882353,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","5","1","1","12",45.6071650887529
"2004",2665,"6","0","0","1","0","0","0",11,"0","0","1","0","0","0","4",7,"0","1","1","0","0","0","1","3",2,"2","0",2,"3","1","0","1","0","0","1",14,"2","0",43,"1","1","0","1","0","0","1","1","21","1","1","1","99","99","99","8","1","1","13",43
"2005",2666,"4","0","0","0","0","1","0",22,"0","0","1","0","0","0","2",25,"0","0","0","0","1","0","1","5",34,"1","0",24.927626984127,"2","0","0","0","0","0","0",40,"2","1",58,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","14",58
"2006",2667,"9","0","0","0","0","0","1",10,"0","0","0","0","0","1","4",11,"0","0","0","0","0","1","1","3",2,"2","4",2,"3","0","0","0","0","0","1",2,"2","0",2,"1","0","0","0","0","0","1","1","21","11","1","1","99","99","99","8","1","1","11",2
"2007",2668,"9","0","1","1","0","0","0",14,"0","1","1","0","0","0","4",13.5886663879599,"0","0","1","0","0","0","4","2",3,"2","1",2,"1","0","0","0","0","0","0",7.78333694083694,"2","0",2,"1","0","0","0","0","0","0","1","31","1","1","1","1","1","1","4","1","2","10",2
"2008",2669,"6","0","1","1","0","0","0",16,"0","1","1","0","0","0","2",19.3950512820513,"0","1","1","0","0","0","4","3",2,"2","9",2,"3","0","0","0","0","0","0",11.2316666666667,"2","0",2,"3","0","0","0","0","0","0","1","31","1","1","1","99","99","99","3","1","2","2",2
"2009",2670,"2","0","1","0","0","0","0",23,"0","1","0","0","0","0","4",24,"0","1","0","0","0","0","1","4",3,"2","4",2,"3","0","0","0","0","0","0",3,"2","8",48,"2","0","0","0","0","0","0","2","21","1","1","1","1","1","1","5","1","1","13",48
"2010",2671,"8","0","1","0","0","0","0",18,"0","1","0","0","0","0","4",20,"0","1","0","0","0","0","1","3",25,"1","11",2,"3","0","0","0","0","0","0",25,"1","11",41,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","3","1","1","14",41
"2011",2672,"3","0","1","0","0","0","0",19,"0","1","0","0","0","0","1",24,"0","1","0","0","0","0","1","2",35,"1","1",35,"1","0","0","0","0","0","0",40,"1","1",44.9658333333333,"2","0","0","0","0","0","0","2","21","1","1","1","1","1","1","3","1","1","11",44.31912455439
"2012",2673,"7","0","1","0","0","0","0",21,"0","1","0","0","0","0","4",22,"0","1","0","0","0","0","1","3",30,"1","0",2,"2","0","0","0","0","0","0",34,"1","8",43,"2","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","13",43
"2013",2674,"1","0","1","0","0","0","0",19,"0","1","0","0","0","0","1",21,"0","1","0","0","0","0","1","4",14,"1","8",22,"3","0","0","0","0","0","0",3,"1","8",43,"3","0","0","0","0","0","0","1","21","1","1","1","99","99","99","3","1","1","12",43
"2014",2675,"2","0","1","0","0","0","0",24,"0","1","0","0","0","0","2",25,"0","1","0","0","0","0","1","3",25,"1","10",77,"3","0","0","0","0","0","0",36,"1","9",47.3470866266276,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","5","1","1","13",48.1195361305361
"2015",2676,"2","0","0","0","0","1","0",23,"0","0","0","0","1","0","2",24,"0","0","0","0","1","0","1","3",19.4756783535901,"1","3",53,"3","0","0","0","0","0","0",25,"1","13",44.9384722222222,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","4","2","1","14",44.211009469697
"2016",2677,"10","0","0","0","0","0","0",37,"0","1","0","0","0","0","2",21.5737142857143,"0","1","0","0","0","0","4","2",2,"2","0",2,"2","1","1","0","1","0","0",9.73,"2","0",2,"1","0","0","0","0","0","0","2","31","1","1","1","1","1","1","3","1","2","8",2
"2017",2678,"5","0","1","0","0","0","0",4,"0","1","0","0","0","0","2",15.8520813397129,"0","1","0","0","0","0","4","3",2,"2","8",72,"1","0","0","0","0","0","0",9.54225,"2","0",2,"1","0","0","0","0","0","0","2","31","1","1","1","1","1","1","4","1","2","14",2
"2018",2679,"5","0","1","0","0","0","0",13,"0","1","0","0","0","0","2",15,"0","1","0","0","0","0","1","4",2,"1","9",23.1018402093596,"1","0","0","0","0","0","0",2,"1","10",62,"2","0","0","0","0","0","0","2","21","1","1","1","1","1","1","5","1","1","12",62
"2019",2680,"6","0","1","0","0","0","0",19,"0","1","0","0","0","0","2",24,"0","1","0","0","0","0","1","2",14,"2","7",22,"3","0","0","0","0","0","0",14,"2","7",43,"2","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","12",43
"2020",2681,"10","0","0","1","0","0","0",7,"0","0","1","0","0","0","4",11,"0","1","1","0","0","0","1","3",2,"2","0",2,"2","1","0","0","0","0","1",2,"2","1",53,"1","1","0","0","0","0","1","1","21","1","1","1","1","1","1","7","1","1","13",53
"2021",2682,"1","0","1","0","0","0","0",22,"0","1","0","0","0","0","2",20,"0","1","0","0","0","0","1","3",14,"1","14",15,"3","0","0","0","0","0","0",14,"1","13",32,"2","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","14",32
"2022",2684,"1","0","1","0","0","0","0",20,"0","1","0","0","0","0","4",19,"0","1","0","0","0","0","1","3",2,"2","11",2,"3","0","0","0","0","0","0",2,"2","2",37,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","4","1","1","13",37
"2023",2685,"10","0","1","1","0","0","0",11,"0","1","0","0","0","0","2",15.4422948717949,"0","1","1","0","0","0","4","3",2,"2","0",24.5295634920635,"1","0","0","0","0","0","0",8.60643715434892,"2","0",2,"1","0","0","0","0","0","0","1","31","1","1","1","1","1","1","3","1","2","5",2
"2024",2686,"1","0","0","0","0","1","0",11,"0","0","0","0","1","0","2",18,"0","0","0","0","1","0","1","3",14,"1","2",25,"2","0","0","0","0","0","0",3,"1","11",53,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","3","1","1","12",53
"2025",2687,"7","0","1","0","0","0","0",6,"0","1","0","0","0","0","4",11.9566796536797,"0","1","0","0","0","0","4","2",2,"2","0",2,"1","0","0","0","0","0","0",4.94996283128636,"2","0",2,"1","0","0","0","0","0","0","1","31","1","1","1","1","1","1","2","1","2","7",2
"2026",2688,"7","0","1","0","0","0","0",16,"0","1","0","0","0","0","1",21,"0","1","1","0","0","0","1","3",3,"1","11",44,"3","0","0","0","0","0","0",3,"1","11",58,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","3","1","1","14",58
"2027",2689,"3","0","1","0","0","0","1",14,"0","1","0","0","0","0","3",10,"0","0","0","0","0","1","1","4",2,"2","7",2,"2","0","0","1","0","0","0",2,"2","2",73,"1","0","0","1","0","0","0","1","21","1","1","1","1","1","1","8","1","1","14",73
"2028",2691,"7","0","1","1","0","0","0",17,"0","1","0","0","0","0","2",24,"0","1","1","0","0","0","1","3",32,"1","2",27,"2","0","0","0","0","0","0",37,"1","2",48,"1","0","0","0","0","0","0","2","21","1","1","1","1","1","1","3","1","1","12",48
"2029",2693,"3","0","1","0","0","0","0",21,"0","1","0","0","0","0","2",19,"0","1","0","0","0","0","1","4",14,"1","2",41,"3","0","0","0","0","0","0",34,"1","2",43,"2","0","0","0","0","0","0","2","23","1","1","1","1","1","1","4","2","1","14",43
"2030",2694,"1","0","1","1","0","0","0",26,"0","1","0","0","0","0","2",16,"0","1","1","0","0","0","1","4",2,"1","11",2,"3","0","0","0","0","0","0",3,"1","11",43,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","3","1","1","13",43
"2031",2695,"10","0","0","0","0","0","1",7,"0","1","0","0","0","0","4",15.7445,"0","0","0","0","0","1","4","2",2,"2","8",2,"3","0","0","0","0","0","0",8.32611484593838,"2","0",2,"3","0","0","0","0","0","0","1","31","1","1","1","1","1","1","2","1","2","5",2
"2032",2696,"9","0","1","0","0","0","0",11,"0","1","0","0","0","0","4",13.8477068764569,"0","1","0","0","0","0","4","4",2,"2","0",2,"2","0","0","0","0","0","0",7.12827225672878,"2","0",2,"1","0","0","0","0","0","0","1","31","1","1","1","1","1","1","4","1","2","11",2
"2033",2697,"7","0","0","0","0","1","0",12,"0","0","0","0","1","0","2",17,"0","0","0","0","1","0","1","3",32,"1","3",15,"3","0","0","0","0","0","0",25,"1","8",53,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","4","1","1","12",53
"2034",2698,"4","0","0","1","0","0","0",15,"0","0","1","0","0","0","1",17,"0","0","1","0","0","1","1","3",30,"2","10",48,"3","0","0","0","0","0","0",25,"2","1",48,"1","0","0","0","0","0","0","2","21","1","1","1","1","1","1","5","1","1","13",48
"2035",2700,"9","0","1","0","0","0","0",6,"0","1","0","0","0","0","3",13.2325833333333,"0","1","0","0","0","0","4","4",17,"2","1",43,"3","0","0","1","1","0","1",13.7408333333333,"2","0",2,"1","0","0","0","0","0","0","1","31","1","1","1","1","1","1","5","1","2","12",2
"2036",2701,"4","0","1","0","0","0","0",16,"0","1","0","0","0","0","4",15,"0","1","0","0","0","0","1","3",25,"1","3",2,"3","0","0","0","0","0","0",3,"1","10",48,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","13",48
"2037",2702,"1","0","1","0","0","0","0",13,"0","1","0","0","0","1","4",12,"0","1","0","0","0","1","1","3",2,"2","10",2,"2","0","0","0","0","0","1",39,"2","3",53,"1","0","0","0","0","0","1","1","21","1","1","1","99","99","99","7","1","1","14",53
"2038",2704,"4","0","0","0","0","1","0",21,"0","0","0","0","1","0","4",25,"0","0","0","0","1","0","1","3",4,"1","10",2,"3","0","0","0","0","0","0",5,"1","11",45.6116177492502,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","3","1","1","13",46.0713694117706
"2039",2705,"1","0","1","0","0","0","0",17,"0","1","0","0","0","0","4",20,"0","1","0","0","0","0","1","3",25,"1","10",2,"3","0","0","0","0","0","0",25,"1","12",43,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","14",43
"2040",2706,"8","1","0","0","0","0","0",18,"1","0","0","0","0","0","2",20,"1","0","0","0","0","0","1","4",34,"2","4",44,"3","0","0","0","0","0","0",37,"2","11",87,"1","0","0","0","0","0","0","1","21","1","1","1","99","99","99","4","1","1","14",87
"2041",2707,"6","0","0","1","0","0","0",10,"0","0","1","0","0","0","4",14.5416363636364,"0","0","1","0","0","0","4","3",2,"2","6",2,"1","0","0","1","1","0","0",7.99059163059163,"2","0",2,"1","0","0","0","0","0","0","1","31","1","1","1","1","1","1","6","1","2","12",2
"2042",2708,"10","0","0","0","0","0","1",22,"0","0","0","0","0","1","4",23,"0","0","0","0","0","1","1","2",2,"2","0",2,"3","0","0","0","0","0","0",2,"2","4",43,"3","0","0","0","0","0","0","2","21","1","0","1","99","99","99","4","1","1","7",43
"2043",2709,"10","0","1","1","0","0","0",21,"0","1","1","0","0","0","4",20.7921813186813,"0","1","1","0","0","0","4","3",2,"2","0",2,"3","0","0","0","0","0","0",6.72636842105263,"2","0",2,"1","0","0","0","0","0","0","1","31","1","1","1","1","1","1","3","1","2","6",2
"2044",2710,"6","0","0","0","0","1","0",23,"0","0","0","0","1","0","4",21,"0","0","0","0","1","0","1","3",14,"1","9",2,"3","0","0","0","0","0","0",3,"1","3",58,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","7","1","1","13",58
"2045",2711,"3","0","1","0","0","0","0",17,"0","1","0","0","0","0","4",14,"0","1","0","0","0","0","1","3",25,"1","10",2,"3","0","0","0","0","0","0",19.6855922302986,"1","9",2,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","4","1","1","13",2
"2046",2712,"1","0","0","0","0","1","0",18,"0","0","0","0","1","0","1",19,"0","0","0","0","1","0","1","4",25,"1","7",27,"3","0","0","0","0","0","0",25,"1","9",55,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","5","1","1","13",55
"2047",2713,"3","0","0","1","0","0","0",20,"0","1","0","0","1","0","4",17,"0","0","1","0","0","0","1","4",2,"1","11",2,"3","0","0","0","0","0","0",2,"1","3",53,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","4","1","1","12",53
"2048",2716,"4","0","1","0","0","0","0",6,"0","1","0","0","0","0","4",17.0222423266389,"0","1","0","0","0","0","4","2",2,"2","0",2,"2","0","0","0","0","0","0",10.9583529411765,"2","0",2,"1","0","0","0","0","0","0","2","31","1","1","1","99","99","99","2","1","2","6",2
"2049",2717,"6","0","0","1","0","0","0",17.6654884169884,"0","0","1","0","0","0","4",23,"0","0","1","0","0","0","1","3",9.65319444444444,"2","2",2,"1","0","0","0","0","0","0",2,"2","3",48,"1","0","0","0","0","0","0","1","31","1","1","1","1","1","1","2","1","3","12",48
"2050",2718,"8","1","0","0","0","0","0",22,"1","0","0","0","0","0","4",19,"1","0","0","0","0","0","1","2",14,"2","4",2,"3","0","0","0","0","0","0",14,"2","4",45,"2","0","0","0","0","0","0","1","21","1","1","1","1","1","1","4","1","1","11",45
"2051",2719,"9","0","1","0","0","0","0",9,"0","1","0","0","0","0","4",16.0364615384615,"0","1","0","0","0","0","4","2",2,"2","8",2,"3","0","0","0","0","0","0",6.26825770308123,"2","0",2,"1","0","0","0","0","0","0","1","31","1","1","1","99","99","99","2","1","2","7",2
"2052",2720,"3","1","0","0","0","0","0",24,"1","0","0","0","0","0","2",29,"1","0","0","0","0","0","1","4",32,"1","11",27,"3","0","0","0","0","0","0",37,"2","11",45.3296283524904,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","3","1","1","14",44.0734617604618
"2053",2721,"9","0","1","1","0","0","0",19,"0","0","1","0","0","0","2",19,"0","1","0","0","0","0","1","3",30,"1","7",9,"2","0","0","0","0","0","0",37,"1","8",43,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","5","1","1","12",43
"2054",2722,"4","0","1","0","0","0","0",17,"0","1","0","0","0","0","2",18,"0","1","0","0","0","0","1","4",17.3300049627792,"2","0",44,"1","0","0","0","0","0","0",16.8297543859649,"1","8",64,"1","0","0","0","0","0","0","2","21","1","1","1","1","1","1","3","1","1","13",64
"2055",2723,"6","1","0","0","0","0","0",19,"1","0","0","0","0","0","4",20,"1","0","0","0","0","0","1","3",33,"1","3",2,"3","0","0","0","0","0","1",39,"1","3",43,"3","0","0","0","0","0","1","2","21","1","1","1","1","1","1","5","1","1","14",43
"2056",2724,"5","0","1","0","0","0","0",23,"0","1","0","0","0","0","1",26,"0","1","0","0","0","0","1","6",25,"1","12",19,"2","0","0","0","0","0","0",34,"1","8",53,"2","0","0","0","0","0","0","2","21","1","1","1","1","1","1","3","1","1","13",53
"2057",2725,"9","0","1","1","0","0","0",13,"0","1","1","0","0","0","4",12.2346251526252,"0","0","1","0","0","0","4","3",5,"2","1",2,"1","0","0","0","0","0","0",9.08233333333333,"2","0",2,"1","0","0","0","0","0","0","2","31","1","1","1","1","1","1","3","1","2","10",2
"2058",2726,"8","1","0","0","0","0","0",28,"1","0","0","0","0","0","4",26,"1","0","0","0","0","0","1","2",25,"2","4",2,"3","0","0","0","0","0","0",25,"2","12",39,"1","0","0","0","0","0","0","1","21","1","0","1","1","1","1","6","1","1","12",39
"2059",2727,"9","0","1","0","0","0","0",13,"0","1","0","0","0","0","4",15,"0","1","0","0","0","0","1","3",3,"1","2",2,"1","0","0","0","0","0","0",25,"1","1",44,"1","0","0","0","0","0","0","2","21","1","1","1","1","1","1","3","1","1","10",44
"2060",2728,"3","0","1","0","0","0","0",17,"0","1","0","0","0","0","4",18,"0","1","0","0","0","0","1","3",31,"1","0",2,"3","0","0","0","0","0","0",40,"1","1",43,"3","0","0","0","0","0","0","1","21","1","1","1","1","1","1","3","1","1","13",43
"2061",2729,"5","0","1","1","0","0","0",21,"0","1","0","0","0","0","4",23,"0","1","1","0","0","0","1","3",25,"1","11",2,"2","0","0","0","0","0","0",14,"1","9",44.9127027006455,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","14",45.2557136871866
"2062",2730,"2","0","0","0","0","1","0",26,"0","0","0","0","1","0","4",40,"0","0","0","0","1","0","4","4",9,"1","1",2,"3","0","0","0","0","0","0",36,"1","10",2,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","10",2
"2063",2733,"4","0","1","1","0","0","0",8,"0","1","1","0","0","0","2",9,"0","1","0","0","0","0","1","3",2,"2","10",22,"2","0","0","0","0","0","0",2,"2","8",48,"3","0","0","0","0","0","0","2","21","1","1","1","1","1","1","3","1","1","10",48
"2064",2734,"8","1","0","0","1","0","0",19,"1","0","0","0","0","0","4",29,"0","0","0","0","0","0","1","3",25,"2","11",2,"3","0","0","0","0","0","0",2,"2","11",2,"3","0","0","0","0","0","0","1","21","1","1","1","99","99","99","4","1","1","11",2
"2065",2735,"4","0","1","0","0","0","0",25,"0","1","0","0","0","0","4",31,"0","1","0","0","0","0","1","3",30,"1","0",2,"1","0","0","0","0","0","0",2,"1","7",43,"1","0","0","0","0","0","0","2","21","1","1","1","1","1","1","5","1","1","12",43
"2066",2738,"3","0","1","1","0","0","0",29,"0","1","0","0","0","0","4",24,"0","1","1","0","0","0","1","3",2,"1","8",2,"3","0","0","0","0","0","0",36,"1","9",64,"2","0","0","0","0","0","0","2","21","1","1","1","1","1","1","4","1","1","14",64
